PuzzleId,FEN,Moves,Rating,Themes,SAN
04knM,5nr1/1p3k1p/pr2pp2/3p1P2/3P3P/2P2N1K/1P2R3/4R3 b - - 4 31,e6f5 e2e7 f7g6 e1g1 g6h6 g1g8,1235,crushing endgame long skewer,exf5 Re7+ Kg6 Rg1+ Kh6 Rxg8
0GdgI,r1b3nr/ppq2kpp/4p3/5p1Q/5P2/1K1B4/PPP5/R6R b - - 1 20,g7g6 h5h7 h8h7 h1h7 f7f6 h7c7,1236,advantage long middlegame sacrifice skewer,g6 Qxh7+ Rxh7 Rxh7+ Kf6 Rxc7
0GD5j,k1rnn3/6qp/p2pp3/2p2P2/1p2P3/1P1P1N2/PNP1Q3/2K4R w - - 0 28,b2c4 g7a1 c1d2 a1h1,1237,crushing middlegame short skewer,Nc4 Qa1+ Kd2 Qxh1
0BDFq,3rkR2/8/p3p2p/1p6/3q4/2N5/P5rP/5R1K b - - 1 28,e8e7 f1f7 e7d6 f8d8 d6e5 d8d4,1237,crushing deflection endgame interference long skewer,Ke7 R1f7+ Kd6 Rxd8+ Ke5 Rxd4
0GmhA,4r3/4P1pk/1p4bp/p1p2p2/5K2/1BP5/PP4r1/4RRB1 w - - 1 35,b3a4 g2g4 f4f3 g4a4,1238,advantage middlegame short skewer,Ba4 Rg4+ Kf3 Rxa4
0lUlb,2R5/pp3kBp/8/8/8/6R1/PK2b2P/5q2 b - - 0 32,f1f4 c8f8 f7e7 f8f4,1239,crushing endgame short skewer,Qf4 Rf8+ Ke7 Rxf4
0G3RG,6R1/8/p1p5/1b5p/6k1/1r6/5B2/6K1 b - - 5 53,g4f3 g8g3 f3e4 g3b3,1240,advantage endgame short skewer,Kf3 Rg3+ Ke4 Rxb3
05TRT,6R1/8/4r3/5P1p/7P/k5PK/1p6/8 b - - 0 53,b2b1q g8a8 a3b4 a8b8 b4c5 b8b1,1241,advantage endgame long queenrookendgame skewer,b1=Q Ra8+ Kb4 Rb8+ Kc5 Rxb1
00AB1,8/7Q/3p1kp1/1p6/2b5/2P4P/5PPK/4q3 b - - 8 36,e1c3 h7h8 f6e6 h8c3,1242,crushing endgame short skewer,Qxc3 Qh8+ Ke6 Qxc3
0Kzlh,8/r7/p1k1p1p1/R1P1K1Pp/5P2/8/8/8 b - - 1 46,a7f7 a5a6 c6c5 a6e6,1243,advantage endgame rookendgame short skewer,Rf7 Rxa6+ Kxc5 Rxe6
0VklY,2r1b2q/1p3p2/p1p1pkN1/8/3P4/P5Q1/1P3P1P/2R4K b - - 0 32,f7g6 g3e5 f6f7 e5h8,1246,crushing endgame short skewer,fxg6 Qe5+ Kf7 Qxh8
06NI4,8/p1p1Bpk1/5p2/4p3/4P1Pp/P2Q2bK/8/2r5 w - - 8 35,d3e2 c1h1 h3g2 h1h2 g2f3 h2e2,1248,crushing endgame long skewer,Qe2 Rh1+ Kg2 Rh2+ Kf3 Rxe2
0A4K2,r5k1/1p6/p1p1p1bq/1PPp1p2/P2P3r/2N1PB2/4K1P1/2RQ1R2 w - - 2 28,e2d2 h4d4 d2e2 d4d1,1251,crushing middlegame pin short skewer,Kd2 Rxd4+ Ke2 Rxd1
0FlSr,2kr3r/ppq2pQ1/3p4/4pP2/1P2P3/2P3R1/P5P1/R5K1 w - - 1 23,a2a4 c7b6 g1f1 h8h1 f1e2 h1a1,1251,crushing endgame long skewer,a4 Qb6+ Kf1 Rh1+ Ke2 Rxa1
0iJzC,3r2r1/p2bqkpQ/4p1R1/3pPp2/2p2P1P/2P5/P1P3P1/1R4K1 b - - 4 25,e7f8 g6f6 f7e7 f6f8,1252,crushing middlegame pin short skewer,Qf8 Rf6+ Ke7 Rxf8
0BNRE,2r2rk1/2B2pp1/p4b2/7p/3N4/P1PP1P1b/1P3K1P/RN2R3 w - - 1 20,c7a5 f6h4 f2g1 h4e1,1252,advantage middlegame short skewer,Ba5 Bh4+ Kg1 Bxe1
0Iqby,8/8/6r1/4k3/pP1p4/3K4/1P3B2/8 b - - 1 46,g6d6 f2g3 e5e6 g3d6,1253,crushing endgame short skewer,Rd6 Bg3+ Ke6 Bxd6
0l7pT,4k2r/p4pp1/4pn1p/8/5B2/7P/Pb3PP1/1R4K1 b k - 1 21,b2d4 b1b8 e8e7 b8h8,1254,advantage endgame short skewer,Bd4 Rb8+ Ke7 Rxh8
0DeL8,5rk1/ppp3p1/4p3/1b2P1B1/3PP3/2P4R/PP3rRK/8 w - - 11 28,g5e3 f2g2 h2g2 b5f1 g2g3 f1h3,1256,advantage attraction endgame exposedking long master skewer,Be3 Rxg2+ Kxg2 Bf1+ Kg3 Bxh3
0XCeZ,4Q3/p4p1p/4k3/3p1p2/3q4/6PP/P4P2/6K1 b - - 5 32,e6f6 e8h8 f6e6 h8d4,1258,crushing endgame queenendgame short skewer,Kf6 Qh8+ Ke6 Qxd4
0ZJbs,5b2/5p1k/3p1P1P/2pP4/1pPpP3/5qP1/R7/1Q3K2 w - - 2 48,a2f2 f3h1 f1e2 h1b1,1259,crushing endgame short skewer,Rf2 Qh1+ Ke2 Qxb1
02jZ5,8/8/1r6/p3p3/2P1N1Pk/1P3R1n/5K2/8 w - - 0 47,f2e3 b6b3 e3d2 b3f3,1260,crushing deflection endgame short skewer,Ke3 Rxb3+ Kd2 Rxf3
